key,press_time,release_time,hold_time,flight_time
-,1771992602.8110042,1771992602.8867207,0.07571649551391602,0.16104865074157715
Key.backspace,1771992603.5839703,1771992603.675806,0.09183573722839355,0.6972496509552002
o,1771992603.7756145,1771992603.8508992,0.07528471946716309,0.0998084545135498
r,1771992603.8646688,1771992603.9513383,0.0866694450378418,0.01376962661743164
i,1771992603.9893968,1771992604.05991,0.07051324844360352,0.03805851936340332
g,1771992604.1417627,1771992604.2357128,0.09395003318786621,0.08185267448425293
i,1771992604.2317677,1771992604.3278782,0.09611058235168457,-0.003945112228393555
n,1771992604.3313484,1771992604.40417,0.07282161712646484,0.003470182418823242
Key.space,1771992604.390246,1771992604.4729757,0.08272981643676758,-0.013924121856689453
n,1771992604.6546133,1771992604.7097878,0.05517458915710449,0.18163752555847168
e,1771992604.7132833,1771992604.8714998,0.1582164764404297,0.003495454788208008
w,1771992604.8065217,1771992604.9244976,0.11797595024108887,-0.06497812271118164
Key.enter,1771992604.9522624,1771992605.002691,0.05042862892150879,0.02776479721069336
,1771992609.5215604,1771992609.6561458,0.13458538055419922,4.518869400024414
,1771992610.1166399,1771992610.2164536,0.09981369972229004,0.4604940414428711
Key.ctrl_l,1771992609.2402618,1771992610.4590385,1.2187767028808594,-0.9761917591094971
Key.tab,1771992611.3461597,1771992611.44609,0.0999302864074707,0.8871212005615234
Key.alt_l,1771992611.1932008,1771992611.4926925,0.29949164390563965,-0.25288915634155273
,1771992617.869007,1771992617.9950445,0.1260373592376709,6.376314640045166
Key.ctrl_l,1771992617.5496573,1771992618.1229632,0.5733058452606201,-0.4453871250152588
Key.alt_l,1771992634.7226386,1771992634.9903564,0.2677178382873535,16.59967541694641
Key.tab,1771992634.8524039,1771992634.996667,0.14426302909851074,-0.13795256614685059
Key.tab,1771992635.8389475,1771992635.9693298,0.13038229942321777,0.8422806262969971
Key.tab,1771992636.3755076,1771992636.464593,0.08908534049987793,0.4061777591705322
Key.alt_l,1771992635.7484994,1771992637.2869558,1.5384564399719238,-0.7160935401916504
Key.tab,1771992677.444502,1771992677.5616906,0.1171884536743164,40.157546281814575
Key.alt_l,1771992676.8339255,1771992677.5761762,0.7422506809234619,-0.7277650833129883
[,1771992678.9032588,1771992678.9197028,0.016443967819213867,1.327082633972168
y,1771992679.1486382,1771992679.2347066,0.08606839179992676,0.22893548011779785
t,1771992679.238469,1771992679.3246436,0.08617472648620605,0.0037622451782226562
o,1771992679.3945675,1771992679.4790387,0.08447122573852539,0.06992387771606445
n,1771992679.4821422,1771992679.534687,0.05254483222961426,0.003103494644165039
Key.backspace,1771992680.517604,1771992680.5453591,0.027755022048950195,0.982917070388794
p,1771992680.6598566,1771992680.7492137,0.08935713768005371,0.11449742317199707
y,1771992680.928035,1771992681.0260205,0.09798550605773926,0.17882132530212402
t,1771992681.0295336,1771992681.1152227,0.08568906784057617,0.0035130977630615234
h,1771992681.1262262,1771992681.1891298,0.06290364265441895,0.011003494262695312
o,1771992681.3745172,1771992681.3970585,0.022541284561157227,0.18538737297058105
n,1771992681.3659012,1771992681.4599435,0.09404230117797852,-0.031157255172729492
Key.space,1771992681.5137017,1771992681.6244247,0.11072301864624023,0.05375814437866211
Key.backspace,1771992682.1634822,1771992682.2994077,0.1359255313873291,0.5390574932098389
Key.backspace,1771992682.4346492,1771992682.5125284,0.07787919044494629,0.13524150848388672
Key.backspace,1771992682.5596807,1771992682.64849,0.08880925178527832,0.04715228080749512
o,1771992682.8880994,1771992683.0649655,0.1768660545349121,0.2396094799041748
n,1771992683.0673006,1771992683.1285353,0.06123471260070801,0.002335071563720703
Key.space,1771992683.176298,1771992683.2704644,0.09416651725769043,0.04776263236999512
-,1771992683.8490846,1771992683.9232566,0.0741720199584961,0.578620195388794
m,1771992683.9819438,1771992684.0441697,0.0622258186340332,0.05868721008300781
Key.space,1771992684.0274925,1771992684.151996,0.12450337409973145,-0.016677141189575195
,1771992684.3451967,1771992684.4643862,0.11918950080871582,0.19320082664489746
Key.ctrl_l,1771992684.220489,1771992684.6744719,0.4539828300476074,-0.2438971996307373
Key.enter,1771992685.0182989,1771992685.0756412,0.0573422908782959,0.3438270092010498
Key.alt_l,1771992689.5523536,1771992689.7260277,0.1736741065979004,4.476712465286255
Key.tab,1771992689.6382787,1771992689.7720594,0.13378071784973145,-0.08774900436401367
Key.tab,1771992694.1463552,1771992694.306603,0.160247802734375,4.374295711517334
Key.alt_l,1771992694.0383172,1771992694.3380241,0.29970693588256836,-0.26828575134277344
,1771992694.6984792,1771992694.849284,0.15080475807189941,0.3604550361633301
Key.ctrl_l,1771992694.5053594,1771992694.9774022,0.4720427989959717,-0.34392452239990234
Key.enter,1771992695.4265437,1771992695.444551,0.018007278442382812,0.4491415023803711
Key.enter,1771992695.4468076,1771992695.4998834,0.05307579040527344,0.002256631851196289
Key.alt_l,1771992699.449855,1771992699.65497,0.20511484146118164,3.9499716758728027
Key.tab,1771992699.5875802,1771992699.7004511,0.11287093162536621,-0.06738972663879395
Key.alt_l,1771992702.2983482,1771992702.5219538,0.22360563278198242,2.5978970527648926
Key.tab,1771992702.4089932,1771992702.527165,0.11817169189453125,-0.1129605770111084
Key.up,1771992703.5266585,1771992703.7035756,0.17691707611083984,0.9994935989379883
Key.enter,1771992704.266244,1771992704.4028094,0.1365654468536377,0.5626683235168457
Key.up,1771992707.7586017,1771992707.904872,0.1462702751159668,3.355792284011841
Key.up,1771992708.039822,1771992708.202704,0.16288185119628906,0.1349501609802246
Key.enter,1771992708.6975665,1771992708.8165436,0.11897706985473633,0.49486255645751953
Key.tab,1771992711.1088076,1771992711.2459216,0.1371140480041504,2.292263984680176
Key.alt_l,1771992711.0428321,1771992711.2503738,0.20754170417785645,-0.20308947563171387
Key.alt_l,1771992716.8419225,1771992717.1685078,0.3265852928161621,5.591548681259155
Key.tab,1771992717.0530353,1771992717.194119,0.1410837173461914,-0.11547255516052246
,1771992717.8810863,1771992717.991304,0.11021757125854492,0.6869673728942871
Key.ctrl_l,1771992717.3841329,1771992718.3734784,0.9893455505371094,-0.6071710586547852
,1771992718.83175,1771992718.9442756,0.11252570152282715,0.45827150344848633
Key.ctrl_l,1771992718.6314101,1771992719.0522428,0.42083263397216797,-0.3128654956817627
Key.enter,1771992719.1671584,1771992719.284701,0.11754274368286133,0.11491560935974121
Key.alt_l,1771992719.814952,1771992719.9861255,0.1711735725402832,0.5302507877349854
Key.tab,1771992719.91785,1771992720.0241344,0.10628437995910645,-0.06827545166015625
Key.tab,1771992730.570795,1771992730.7147233,0.14392828941345215,10.546660661697388
Key.alt_l,1771992730.3789282,1771992730.796114,0.41718578338623047,-0.33579516410827637
,1771992731.1466734,1771992731.1795697,0.03289628028869629,0.3505594730377197
Key.ctrl_l,1771992730.9432895,1771992731.5134895,0.5701999664306641,-0.23628020286560059
Key.enter,1771992731.7735696,1771992731.8694441,0.09587454795837402,0.26008009910583496
Key.alt_l,1771992733.1229796,1771992733.291389,0.1684093475341797,1.253535509109497
Key.tab,1771992733.1978302,1771992733.349274,0.1514437198638916,-0.09355878829956055
Key.delete,1771992775.520345,1771992775.6581104,0.13776540756225586,42.17107105255127
Key.shift_r,1771992775.322025,1771992775.6996582,0.37763309478759766,-0.33608531951904297
Key.enter,1771992775.833971,1771992775.94714,0.11316895484924316,0.13431286811828613
Key.tab,1771992780.9220638,1771992781.0747285,0.1526646614074707,4.974923849105835
Key.alt_l,1771992780.7553906,1771992781.145859,0.3904683589935303,-0.3193378448486328
c,1771992784.4926207,1771992784.6518924,0.1592717170715332,3.346761703491211
a,1771992784.5895565,1771992784.7742472,0.1846907138824463,-0.062335968017578125
n,1771992784.7602444,1771992784.8250859,0.06484150886535645,-0.014002799987792969
t,1771992785.3253646,1771992785.5002227,0.17485809326171875,0.5002787113189697
Key.space,1771992785.46967,1771992785.601259,0.13158893585205078,-0.03055262565612793
f,1771992785.6416,1771992785.7463138,0.10471391677856445,0.04034090042114258
i,1771992785.7493746,1771992785.8748558,0.12548112869262695,0.0030608177185058594
n,1771992785.8162432,1771992785.917557,0.10131382942199707,-0.05861258506774902
d,1771992785.92044,1771992786.0514197,0.1309797763824463,0.0028829574584960938
Key.space,1771992786.0222538,1771992786.1280737,0.1058199405670166,-0.029165983200073242
.,1771992786.8630133,1771992786.9989238,0.1359105110168457,0.7349395751953125
g,1771992787.3049684,1771992787.3962438,0.09127545356750488,0.3060445785522461
i,1771992787.4450326,1771992787.5734153,0.12838268280029297,0.04878878593444824
t,1771992787.559957,1771992787.6944854,0.13452839851379395,-0.013458251953125
Key.enter,1771992787.8997426,1771992787.9722002,0.07245755195617676,0.20525717735290527
Key.tab,1771992808.1825833,1771992808.401027,0.2184436321258545,20.21038317680359
Key.alt_l,1771992807.9796224,1771992808.4564028,0.47678041458129883,-0.4214046001434326
Key.tab,1771992809.222935,1771992809.3699486,0.14701366424560547,0.7665321826934814
Key.tab,1771992809.5085506,1771992809.6491423,0.14059162139892578,0.13860201835632324
Key.tab,1771992809.797479,1771992809.8904705,0.09299159049987793,0.14833664894104004
Key.tab,1771992810.054734,1771992810.1585073,0.10377335548400879,0.16426348686218262
Key.tab,1771992810.5335279,1771992810.6493855,0.11585760116577148,0.37502050399780273
Key.tab,1771992810.7230043,1771992810.826522,0.10351777076721191,0.07361888885498047
Key.tab,1771992810.9333036,1771992811.0242898,0.09098625183105469,0.1067814826965332
Key.alt_l,1771992809.1818032,1771992811.8073564,2.6255531311035156,-1.8424866199493408
,1771992812.3598106,1771992812.4923444,0.13253378868103027,0.5524542331695557
Key.ctrl_l,1771992812.1633675,1771992812.6391852,0.4758176803588867,-0.3289768695831299
Key.enter,1771992812.9105732,1771992813.0387466,0.1281733512878418,0.27138805389404297
Key.alt_l,1771992813.8297076,1771992813.9980407,0.1683330535888672,0.7909610271453857
Key.tab,1771992813.880207,1771992814.0282404,0.14803338050842285,-0.11783361434936523
Key.tab,1771992814.5279973,1771992814.666,0.13800263404846191,0.4997568130493164
Key.tab,1771992815.0540693,1771992815.1606112,0.10654187202453613,0.38806939125061035
Key.alt_l,1771992814.437478,1771992815.1650398,0.7275617122650146,-0.7231330871582031
Key.tab,1771992819.0389957,1771992819.178229,0.13923335075378418,3.8739559650421143
Key.alt_l,1771992819.0031881,1771992819.2145576,0.21136951446533203,-0.17504096031188965
Key.tab,1771992819.8843362,1771992820.0145073,0.1301710605621338,0.66977858543396
Key.tab,1771992820.2001112,1771992820.2920642,0.09195303916931152,0.18560385704040527
Key.alt_l,1771992819.8244855,1771992820.4739995,0.6495139598846436,-0.467578649520874
,1771992820.9849188,1771992821.0892215,0.10430264472961426,0.5109193325042725
Key.ctrl_l,1771992820.8112056,1771992821.3464606,0.535254955291748,-0.2780158519744873
Key.enter,1771992821.728854,1771992821.8452427,0.11638879776000977,0.38239336013793945
Key.alt_l,1771992823.1992447,1771992823.4138532,0.21460843086242676,1.3540019989013672
Key.tab,1771992823.270332,1771992823.4188416,0.14850950241088867,-0.14352107048034668
Key.tab,1771992824.4190352,1771992824.556749,0.13771390914916992,1.0001935958862305
Key.tab,1771992824.655379,1771992824.7533789,0.09799981117248535,0.09862995147705078
Key.tab,1771992825.4932516,1771992825.5963438,0.10309219360351562,0.7398726940155029
Key.tab,1771992825.6858094,1771992825.809231,0.12342166900634766,0.08946561813354492
Key.tab,1771992825.9680717,1771992826.1050687,0.13699698448181152,0.15884065628051758
Key.tab,1771992826.2608745,1771992826.3823853,0.12151074409484863,0.1558058261871338
Key.alt_l,1771992824.3374414,1771992826.5046706,2.167229175567627,-2.0449438095092773
Key.tab,1771992827.1482115,1771992827.2734914,0.12527990341186523,0.6435408592224121
Key.tab,1771992827.4833088,1771992827.6136696,0.13036084175109863,0.20981740951538086
Key.alt_l,1771992827.0674217,1771992827.637761,0.5703394412994385,-0.5462479591369629
Key.tab,1771992845.404587,1771992845.5434494,0.13886237144470215,17.766825914382935
Key.tab,1771992846.0117385,1771992846.1174858,0.10574722290039062,0.4682891368865967
Key.alt_l,1771992845.3438954,1771992846.145946,0.8020505905151367,-0.7735903263092041
Key.delete,1771992860.0258386,1771992860.1555204,0.12968182563781738,13.879892587661743
Key.shift_r,1771992859.2633686,1771992860.268641,1.005272388458252,-0.8921518325805664
Key.enter,1771992860.6461673,1771992860.7695138,0.12334656715393066,0.37752628326416016
Key.tab,1771992861.3953195,1771992861.5140295,0.11871004104614258,0.6258056163787842
Key.tab,1771992861.9872434,1771992862.095358,0.10811448097229004,0.47321391105651855
Key.alt_l,1771992861.3439593,1771992862.519706,1.1757466793060303,-0.7513985633850098
g,1771992866.1452796,1771992866.2524133,0.10713362693786621,3.6255736351013184
i,1771992866.2607775,1771992866.3595576,0.09878015518188477,0.008364200592041016
t,1771992866.3719926,1771992866.4702778,0.09828519821166992,0.012434959411621094
Key.space,1771992866.4266453,1771992866.5944448,0.1677994728088379,-0.04363250732421875
i,1771992866.5775776,1771992866.6911967,0.11361908912658691,-0.01686716079711914
n,1771992866.7307248,1771992866.8251743,0.09444952011108398,0.03952813148498535
i,1771992866.8711815,1771992866.9787962,0.10761475563049316,0.04600715637207031
t,1771992866.9819615,1771992867.070602,0.08864045143127441,0.0031652450561523438
Key.enter,1771992867.3648996,1771992867.4265115,0.06161189079284668,0.2942976951599121
g,1771992870.388818,1771992870.4806519,0.09183382987976074,2.962306499481201
i,1771992870.5305786,1771992870.6221175,0.09153890609741211,0.0499267578125
t,1771992870.5939267,1771992870.7065876,0.11266088485717773,-0.02819085121154785
Key.space,1771992870.724413,1771992870.8520877,0.12767481803894043,0.01782536506652832
c,1771992870.8995125,1771992870.9951105,0.09559798240661621,0.0474247932434082
h,1771992871.0399652,1771992871.1271923,0.08722710609436035,0.04485464096069336
e,1771992871.1307497,1771992871.2898865,0.15913677215576172,0.003557443618774414
c,1771992871.2260973,1771992871.3438509,0.11775350570678711,-0.06378912925720215
k,1771992871.3976939,1771992871.4595218,0.061827898025512695,0.053843021392822266
Key.backspace,1771992872.4785674,1771992872.505513,0.02694559097290039,1.0190455913543701
Key.backspace,1771992872.7336695,1771992872.8146071,0.08093762397766113,0.22815656661987305
Key.backspace,1771992872.9059591,1771992872.979814,0.07385492324829102,0.09135198593139648
Key.backspace,1771992873.1654356,1771992873.2468529,0.08141732215881348,0.1856215000152588
r,1771992873.4410172,1771992873.6052449,0.16422772407531738,0.19416427612304688
e,1771992873.5313582,1771992873.6708186,0.13946032524108887,-0.07388663291931152
m,1771992873.5873215,1771992873.6745698,0.08724832534790039,-0.0834970474243164
o,1771992873.7643287,1771992873.8454537,0.08112502098083496,0.08975887298583984
t,1771992873.8183115,1771992873.931201,0.11288952827453613,-0.02714228630065918
e,1771992873.8941302,1771992874.084233,0.19010281562805176,-0.03707075119018555
Key.space,1771992873.989781,1771992874.10749,0.11770915985107422,-0.0944521427154541
Key.tab,1771992874.411073,1771992874.6286397,0.21756672859191895,0.30358290672302246
Key.tab,1771992875.615346,1771992875.8201454,0.20479941368103027,0.9867062568664551
Key.alt_l,1771992874.3642352,1771992876.0361028,1.6718676090240479,-1.4559102058410645
Key.tab,1771992882.6186373,1771992882.734511,0.11587357521057129,6.582534551620483
Key.alt_l,1771992882.4863691,1771992883.3442822,0.8579130172729492,-0.24814176559448242
Key.backspace,1771992883.7268734,1771992883.8094833,0.08260989189147949,0.38259124755859375
